TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -141.10  172.24 -179.96  <-- Euler angles (deg) of phase ellipsoid axes
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
  112.11   40.40 -113.42   0.0003500
TEXTURE AT STRAIN =    0.1000
   1.076   1.155   0.796  <-- length of phase ellipsoid axes
 -168.05    3.12 -164.04  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
