TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -146.97   42.43 -106.72  <-- Euler angles (deg) of phase ellipsoid axes
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
  125.46  101.39 -114.80   0.0016500
TEXTURE AT STRAIN =    0.0500
   1.013   1.021   0.967  <-- length of phase ellipsoid axes
   87.26    3.50  -52.48  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
  125.47  100.85 -114.64   0.0016500
